Duns,BusinessName,DbaName,City,State,Phone,CompanyEmail,WebSite,LastVerified,ExpirationDate,Address,County,Zip,ZipSuffix,BusinessType,YearEstablished,CageCode,PurchaseCard,SDVOSB,WOSB,MOSB,Sb8A,HubZone,Employees,VeteranEmployees,OperatingLocations,AnnualRevenue,LargestContract,BondingLevel,Aggregate,FaxNumber,Naics,Fsc,Psc,GeographicalServiceArea,CommercialContracts,DodContracts,FSS,LastModified,MentorProtege,JointVenture
789021768,"Quecon, Inc.",,Front Royal,VA,5719694065,info@quecon.com,www.quecon.com,12/8/2014 12:00:00 AM,12/8/2016 12:00:00 AM,134 Peyton St STE 134D,Warren,22630,,Sub Chapter S Corporation (Inc. or Ltd.),2006.0,4M6R6,No,Yes,No,Yes,No,No,8.0,,8.0,,,,,5719694065,"238210, 238330, 238910, 517410, 541330, 541511, 541512, 541513, 541519, 541611, 541618, 541990, 811212, 811213","5815, 5895, 5985","D301, D302, D303, D304, D305, D306, D307, D308, D309, D310, D311, D312, D313, D314, D315, D316, D317, D399, R408, R413, R425, R426, R799","AL, DC, GA, MA, NC, NJ, TX, VA",Yes,No,No,9/22/2016 4:21:00 PM,No,No
079948125,"Quiet Brook Lane Real Estate Investors, LLC",,National Harbor,MD,5714816908,reneemcmillan1974@outlook.com,qblrealestate.com,1/26/2016 12:00:00 AM,1/26/2018 12:00:00 AM,"137 National Plaza, Suite 300",Prince Georges,20745,,Limited Liability Company (LLC),2014.0,7GBT1,No,Yes,Yes,Yes,No,No,1.0,,2.0,,,,,,"238140, 561110, 561720",,,MD,No,No,No,1/26/2016 9:44:42 AM,No,No
832392182,"Quiet Excellence, LLC","Quiet Excellence, LLC",Coral Springs,FL,7038696658,dougserrano@quietexcellence.com,www.quietexcellence.com,6/10/2015 12:00:00 AM,6/10/2017 12:00:00 AM,1659 NW 100th Dr,Broward,33071,,Limited Liability Company (LLC),2008.0,5SC35,No,No,No,No,No,No,1.0,,1.0,,,,,,"541611, 541614, 541618, 611430",,,XX,No,No,No,6/10/2015 2:06:49 PM,No,No
171249035,Quiet Link LLC,,Alpharetta,GA,6784384388,quietproductions1@mac.com,,5/12/2016 12:00:00 AM,5/12/2018 12:00:00 AM,155 Highland Glen Ct,Fulton,30005,,Limited Liability Company (LLC),2004.0,6Z5R5,Yes,No,No,Yes,No,No,1.0,,1.0,,,,,6783027002,"327320, 327390",,,"AL, FL, GA, NC, SC, VA",No,No,No,5/12/2016 11:59:09 AM,No,No
828725163,"Quiet Professionals, LLC",,Tampa,FL,8139023557,andy@quietprofessionalsllc.com,www.quietprofessionalsllc.com,12/4/2015 12:00:00 AM,12/4/2017 12:00:00 AM,2701 North Rocky Point Drive<br>Suite 175,Pinellas,33607,,Limited Liability Company (LLC),2008.0,58LL9,No,Yes,No,No,No,No,25.0,,1.0,,,,,8139023807,"541330, 541611, 541612, 541613, 541614, 541618, 541690, 541712, 541990, 561110, 561621, 611430, 611699",,"R407, R408, R409","FL, XX",No,Yes,No,12/4/2015 2:32:09 PM,No,No
079910823,"Quintana / Jones Construction, Inc ",Quintana Jones Engineering,Victorville,CA,9514530313,rlq1286@yahoo.com,,10/29/2015 12:00:00 AM,10/29/2017 12:00:00 AM,16585 Odell Ave,San Bernardino,92394,0313,Sub Chapter S Corporation (Inc. or Ltd.),2015.0,7EYP2,No,Yes,No,Yes,No,No,3.0,,1.0,,,,,9517892892,"236210, 236220, 237110, 237120, 237130, 238190",,,CA,No,No,No,10/29/2015 1:50:18 PM,No,No
079691431,Quip Tech LLC,,Richmond,VA,7573551622,rawlings@quiptechllc.com,www.QuipTechLLC.com,1/29/2016 12:00:00 AM,1/29/2018 12:00:00 AM,2222 E. Cary St.<br>Ste206,Richmond City,23223,,Limited Liability Company (LLC),2014.0,7CNB3,No,Yes,No,No,No,Yes,1.0,,1.0,,,,,,"238210, 238290, 238390, 336411, 423610, 488190, 561990","1510, 1520, 1540","AC10, H115, H116, H117, J015, J016, J017, K015, K016, K017, N016",VA,No,No,No,3/19/2016 8:02:04 PM,No,No
080285837,Quortum LLC,,Leesburg,VA,5714291517,jalonso@quortum.com,www.quortum.com,7/25/2016 12:00:00 AM,7/25/2018 12:00:00 AM,202 Church St SE<br>Suite 209,Loudoun,20175,,Limited Liability Company (LLC),2016.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"541512, 541690, 611420",,,XX,No,No,No,7/25/2016 11:04:27 AM,No,No
829274245,Qwest Building Corporation,,Elkin,NC,3368357000,cmcdonough@qwestbuilding.com,www.qwestbuilding.com,8/21/2015 12:00:00 AM,8/21/2017 12:00:00 AM,1804 N. Bridge Street,Surry,28621,,Sub Chapter S Corporation (Inc. or Ltd.),2009.0,5AND6,No,Yes,No,No,No,No,1.0,,2.0,,,,,8668209992,"236115, 236116, 236118, 236210, 236220, 237110, 237310, 238120, 238130, 238140, 238150, 238160, 238170, 238190, 238210, 238220, 238310, 238320, 238330, 238340, 238350, 238390, 238910, 238990, 327390, 561730, 562910",,,"GA, NC, SC, TN, VA",No,No,No,8/21/2015 9:11:43 AM,No,No
362101107,"R & E Enterprises of Mankato, Inc.",,Mankato,MN,5073883364,bruceg@randeofmn.com,www.randeofmn.com,8/24/2015 12:00:00 AM,8/24/2017 12:00:00 AM,55173 State Highway 68,Blue Earth,56001,4102,Sub Chapter S Corporation (Inc. or Ltd.),1989.0,672Z5,No,No,No,No,No,No,39.0,,1.0,,,,,5073883104,"238910, 484110, 484121, 484122",,,"AL, AR, AZ, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",Yes,No,No,8/24/2015 1:36:16 PM,No,No
968339148,R & M Government Services Inc,,Las Cruces,NM,5755220430,ralpharchetti@yahoo.com,www.rmgovernmentservices.com,5/21/2015 12:00:00 AM,5/21/2017 12:00:00 AM,650 Montana Suite A,Dona Ana,88001,,Sub Chapter S Corporation (Inc. or Ltd.),2011.0,     ,Yes,Yes,Yes,Yes,No,Yes,3.0,,1.0,,,,,5755222294,"212393, 221310, 238220, 325120, 333415, 334510, 423720, 561210","4120, 4130, 6830",,"NM, XX",No,Yes,No,9/4/2016 2:58:35 PM,No,No
095956785,"R & Q TRUCKING, INC",,ROSEAU,MN,2184633285,rqtruck@yahoo.com,,8/31/2015 12:00:00 AM,8/31/2017 12:00:00 AM,302 3RD ST SW,Roseau,56751,1459,Sub Chapter S Corporation (Inc. or Ltd.),1979.0,09AY1,No,Yes,No,No,No,Yes,20.0,,1.0,,,,,2184633385,"237110, 237310, 237990, 238910, 238990, 484220, 561730, 562111, 562910",,,MN,No,No,No,8/31/2015 8:43:32 AM,No,No
015035656,R & R Rehabilitation,,Columbus,GA,7065074433,rrrehabpt@aol.com,www.rrrehabilitation.com,11/12/2014 12:00:00 AM,11/12/2016 12:00:00 AM,3645 Gentian Blvd.<br>Suite 1,Muscogee,31907,,C Corporation (Inc. or Ltd.),2007.0,6ALC1,Yes,Yes,No,No,No,No,9.0,,1.0,,,,,7065074463,"334510, 339920, 423210, 423450, 621340",,,GA,No,No,No,7/12/2016 10:09:37 AM,No,No
783985054,R & W CONTRACTORS INC,,NEWTOWN,PA,2158604180,WRAMBO@VERIZON.NET,,4/29/2015 12:00:00 AM,4/29/2017 12:00:00 AM,223 EAGLE ROAD,Bucks,18940,,C Corporation (Inc. or Ltd.),2003.0,0WJU9,No,Yes,No,No,No,No,8.0,,2.0,,,,,2158602246,238110,,,NJ,No,Yes,No,4/29/2015 11:47:13 AM,No,No
080137236,"R Busseau, LLC",,Port Deposit,MD,4105914546,robert.busseau@zoominternet.net,,3/9/2016 12:00:00 AM,3/9/2018 12:00:00 AM,57 Woodrow Lane,Cecil,21904,,Limited Liability Company (LLC),2016.0,7JRE1,No,Yes,No,No,No,No,1.0,,1.0,,,,,,541611,,,MD,No,No,No,3/9/2016 2:07:43 PM,No,No
022521244,"R J Beardsley, General Contractor","R J Beardsley, General Contractor",Marysville,CA,9164516750,rj@rjbeardsley.com,http://www.rjbeardsley.com,1/22/2015 2:33:40 PM,1/22/2017 2:33:40 PM,P O Box 5516,Yuba,95901,8541,Sole Proprietorship,1977.0,5H3E1,No,Yes,No,No,No,No,1.0,,2.0,650000.0,500000.0,500000.0,750000.0,,"236115, 236116, 236117, 236118, 236210, 236220, 238110, 238130, 238190, 238350, 238390",,"Y139, Y142, Y152, Y159, Y161, Y163, Y164, Y172, Y174, Y199","AZ, CA, NV, OR",Yes,No,No,1/22/2015 2:33:40 PM,No,No
078683982,"R T Bryan Solutions, LLC",,Decatur,GA,4042015509,rafael@rtbryansolutions.com,www.rtbryansolutions.com,9/4/2015 12:00:00 AM,9/4/2017 12:00:00 AM,613  E. Lake Drive,Dekalb,30030,,Limited Liability Company (LLC),2012.0,,No,Yes,No,No,No,No,2.0,,1.0,,,,,8669086327,"238310, 238990",,,"AL, FL, GA, NC, TN",No,No,No,9/4/2015 3:10:45 PM,No,No
017605837,R T Sales and Marketing LLC,,McGregor,MN,5074566670,rtsalesmkt@gmail.com,rtsalesandmarketing.com,5/31/2016 12:00:00 AM,5/31/2018 12:00:00 AM,49408 201st Avenue,Aitkin,55760,,Limited Liability Company (LLC),2009.0,6YXK7,No,Yes,No,No,No,No,1.0,,1.0,,,,,,423840,,,MN,No,No,No,5/31/2016 8:48:05 AM,No,No
080135632,R&C Heating and Air Conditioning LLC,,Pearland,TX,2819228382,rc.coolheat@gmail.com,,8/23/2016 12:00:00 AM,8/23/2018 12:00:00 AM,1901 Northwood court,Brazoria,77581,,Limited Liability Company (LLC),2015.0,,No,Yes,No,No,No,No,1.0,,2.0,,,,,2142719196,238220,,,"TX, VA",No,No,No,8/23/2016 9:43:22 AM,No,No
181625539,R&D Training & Technical Services Inc.,"RDTTS SECURITY, Inc",Virginia Beach,VA,7573921915,dgoldsworthy@RDTTS.com,www.rdtts.com,11/9/2015 12:00:00 AM,11/9/2017 12:00:00 AM,545 S. Birdneck road<br>Suite 202F,Virginia Beach City,23451,5899,Sub Chapter S Corporation (Inc. or Ltd.),2005.0,36EA1,Yes,Yes,No,No,No,No,7.0,,4.0,,,,,7573921446,"236220, 334310, 541511, 541512, 541513, 541519, 541611, 541990, 561110, 561421, 561612, 611420, 611430, 611512, 611691, 611710, 811211, 811212, 811219, 812112, 812113","5830, 5831, 5965, 7490",,"CA, CO, DC, DE, FL, GA, ID, MD, MI, NC, PR, TX, UT, VA",No,Yes,No,11/9/2015 10:45:50 AM,No,No
067167591,"R&G Medical Legal Solutions, LLC",,Sun City,AZ,6235663333,rngrfp@rngmedcons.com,rngmedcons.com,2/4/2016 12:00:00 AM,2/4/2018 12:00:00 AM,17220 N. Boswell Blvd.<br>Ste. 225E,Maricopa,85373,,Limited Liability Company (LLC),2011.0,74UG2,No,No,No,No,No,No,26.0,,1.0,,,,,6235663438,"541199, 541611, 561410",,,AZ,Yes,No,No,2/4/2016 1:33:35 PM,No,No
828223243,R&K Enterprise Solutions Inc,,Incline Village,NV,7578177526,rick@randkes.com,www.randkes.com,6/24/2015 12:00:00 AM,6/24/2017 12:00:00 AM,1331 Carinthia Lane,Washoe,89450,,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,56X35,No,Yes,No,No,No,No,49.0,,4.0,,,,,7579414673,"541330, 541511, 541512, 541513, 541519, 541611, 541614, 541690, 541990, 561110",,,"NV, VA, XX",No,Yes,No,6/24/2015 2:09:36 PM,No,No
184001555,"R&R BUILDERS, LLC",,Ocala,FL,3526800231,jravenscraft@comcast.net,,11/7/2014 12:00:00 AM,11/7/2016 12:00:00 AM,1 Pecan Run Harbor,Marion,34472,6172,Limited Liability Company (LLC),2004.0,,Yes,No,No,No,No,No,3.0,,1.0,,,,,,"238320, 238330",,,FL,No,No,No,7/7/2016 2:44:04 PM,No,No
078482941,R&T FACILITY SUPPORT SERVICES LLC,,McDonough,GA,6784958481,contact@rtfss.com,www.rtfss.com,12/15/2014 12:00:00 AM,12/15/2016 12:00:00 AM,477 Trousseau LN,Henry,30252,,Limited Liability Company (LLC),2012.0,6rkz6,No,Yes,No,Yes,No,No,2.0,,1.0,,,,,7706263470,"236115, 236116, 236117, 236118, 236220, 518210, 541320, 541511, 541512, 541513, 541519, 541611, 561210, 561720, 561730, 561740, 561790",,,GA,No,No,No,9/28/2016 4:42:50 PM,No,No
077650872,"R-Con Construction, Inc.",,Las Cruces,NM,5755227523,ric@r-coninc.com,www.r-coninc.com,9/6/2016 12:00:00 AM,9/6/2018 12:00:00 AM,5195 Bataan Memorial West,Dona Ana,88012,,Sub Chapter S Corporation (Inc. or Ltd.),1998.0,1L0D3,Yes,Yes,No,Yes,No,No,44.0,,5.0,,,,,5755214367,"236220, 237130, 237310, 238110, 238120, 238130, 238140, 238210, 238220, 238320, 238910, 238990, 561210",1540,"Y111, Y159, Y174, Y192, Y199","AZ, DE, NM, TX, VA",No,Yes,No,9/6/2016 1:37:18 PM,No,No
014961049,"R. A. GLANCY & SONS, INC.",,GIBSONIA,PA,4124878873,RAG9871@aol.com,WWW.RAGLANCY.COM,5/8/2015 12:00:00 AM,5/8/2017 12:00:00 AM,2361 VENTURE DRIVE,Allegheny,15044,,C Corporation (Inc. or Ltd.),1946.0,0TKC6,No,Yes,No,No,No,No,24.0,,1.0,,,,,4124875621,"236210, 236220, 238220",,,PA,Yes,No,No,5/14/2016 10:44:13 AM,No,No
027177529,"R. Peruzzi Consulting, Inc.",,Bethlehem,PA,6104623939,Peruzzi@RPeruzzi.com,www.RPeruzzi.com,11/6/2014 12:00:00 AM,11/6/2016 12:00:00 AM,719 Fourth Avenue,Lehigh,18018,3609,Sub Chapter S Corporation (Inc. or Ltd.),2008.0,,No,No,No,No,No,No,1.0,,1.0,131000.0,141000.0,0.0,0.0,,541330,5963,AC64,PA,Yes,No,No,7/6/2016 1:45:30 PM,No,No
078817333,R.Anderson Roofing LLC,Contractor,Tickfaw,LA,9855429998,rob@randersonroofingllc.net,,9/8/2015 12:00:00 AM,9/8/2017 12:00:00 AM,49181 HWY 51 North,Tangipahoa,70466,,Limited Liability Company (LLC),2013.0,,No,No,No,No,No,No,1.0,,1.0,,,,,9855420902,238990,,,"AL, KY, LA, MS, TX",No,No,No,9/8/2015 2:27:37 PM,No,No
809791635,"R.E. Yates Electric, Inc.",,New Castle,PA,7246671100,tom@reyateselectric.com,www.reyateselectric.com,9/26/2016 12:00:00 AM,9/26/2018 12:00:00 AM,1623 East Poland Road,Lawrence,16102,,Sub Chapter S Corporation (Inc. or Ltd.),1997.0,6SP48,No,Yes,No,No,No,No,48.0,,1.0,11944105.0,5019808.5,15000000.0,20000000.0,7246671150,238210,,,"FL, MD, OH, PA, VA, WV",No,No,No,9/26/2016 12:11:20 PM,No,No
079450184,"R.E.E.L. Solutions Group, LLC",,Knightdale,NC,9198034890,reelsolutionsgroup@gmail.com,www.reel-solutions.com,9/18/2015 12:00:00 AM,9/18/2017 12:00:00 AM,7048 Knightdale Bld,Wake,27545,,Limited Liability Company (LLC),2014.0,78XK9,No,Yes,No,Yes,No,No,2.0,,1.0,,,,,9194005464,"492110, 541611, 541614, 541618, 541690, 561210, 561611, 561612",,"H963, R406, R407, R546, U099","DC, NC, PR, SC, VA, VI",No,No,No,10/9/2015 1:32:49 PM,No,No
078522106,"R.E.E.T.S., LLC",,Gulf Breeze,FL,8507330277,Reynolds-reets@att.net,,12/2/2014 11:38:50 AM,12/2/2016 11:38:50 AM,362 Gulf Breeze Parkway,Santa Rosa,32561,,Limited Liability Company (LLC),2012.0,77N72,Yes,Yes,No,No,No,No,2.0,,1.0,,,,,,"237130, 238210",,,XX,Yes,No,No,12/2/2014 11:38:50 AM,No,No
079329043,R.F. MONTGOMERY LLC,,San Jose,CA,4084668044,INFO@RFMONTGOMERYLLC.COM,,8/29/2016 12:00:00 AM,8/29/2018 12:00:00 AM,5655 Silver Creek Valley Rd.,Santa Clara,95138,,Limited Liability Company (LLC),2014.0,,No,Yes,No,No,No,No,1.0,,1.0,0.0,0.0,0.0,0.0,,"238910, 238990, 311211, 339112, 423990, 424120, 484110, 484121, 484122, 485111, 541611, 561110, 611620, 611691, 611710, 621491, 621498, 622110, 623110, 623312, 624110, 624229, 813910",6545,,CA,No,No,No,8/29/2016 1:07:49 PM,No,No
079845547,R.H.Technical Solutions.llc,,saint rose,LA,5046062188,rhuggi@rhtechsolutions.com,www.rhtechsolutions.com,7/20/2016 12:00:00 AM,7/20/2018 12:00:00 AM,216 West Pin Oaks,Saint Charles,70087,,Limited Liability Company (LLC),2015.0,7f1d5,No,Yes,No,No,No,No,2.0,,1.0,,,,,5044714987,"517919, 518210, 519190, 541513, 541519","5835, 5836, 5965, 5995, 7025, 7042, 7435","D301, D302, D305, D310, D314, J075, N074, N075","LA, MS",No,No,No,7/20/2016 10:04:58 AM,No,No
784805574,"R.J. Sayers Distributing, LLC",,Farmington,MN,6514606101,rjsayers@frontiernet.net,www.sayerswashsystems.com,4/12/2016 12:00:00 AM,4/12/2018 12:00:00 AM,21020 Cambodia Ave,Dakota,55024,,Limited Liability Company (LLC),1987.0,,No,No,No,No,No,No,2.0,,1.0,,,,,6514606168,"423830, 423840",4310,,"IA, IL, MN, ND, OH, SD, WI",Yes,No,No,4/12/2016 11:43:22 AM,No,No
621847284,R.W. JONES CONSTRUCTION INC.,,Fruita,CO,9702603006,rwjonesconst@gmail.com,www.rwjonesdev.com,5/18/2016 12:00:00 AM,5/18/2018 12:00:00 AM,1880 K Rd.,Mesa,81521,9064,Sub Chapter S Corporation (Inc. or Ltd.),1989.0,3FVM1,No,Yes,No,No,No,No,2.0,,1.0,,,,,9708583397,"236115, 236116, 236118, 236220, 237210, 237310, 237990, 238110, 238130, 238210, 238220, 238310, 238320, 238330, 238350, 238910, 238990",,,"CO, UT",No,No,No,5/18/2016 10:28:19 AM,No,No
080205390,"R2 Consulting, LLC",,Edmond,OK,4055179143,ugoroy@gmail.com,r2c-llc.com,5/13/2016 12:00:00 AM,5/13/2018 12:00:00 AM,724 Lapwing Road,Oklahoma,73003,,Limited Liability Company (LLC),2016.0,7L4M2,Yes,No,No,Yes,No,No,1.0,,1.0,,,,,4058440935,"518210, 541330, 541340, 541430, 541611, 541612, 541618, 541690, 541990, 561110, 561210, 561410, 561990",,,"GA, OK, TX",No,No,No,5/17/2016 12:31:52 AM,No,No
969672612,R2C llc,R2C SUPPORT SERVICES,Huntsville,AL,2566848383,Robert@R2C-SS.Com,R2C-SS.Com,10/8/2015 12:00:00 AM,10/8/2017 12:00:00 AM,"200 Westside Square<br>6th Floor, Suite 604",Madison,35801,,Limited Liability Company (LLC),2011.0,6JPU5,No,Yes,No,No,No,No,11.0,,1.0,1264216.0,2119914.0,1000000.0,1000000.0,2569712227,"334419, 541330, 541512, 541611, 541612, 541614, 541618, 541930, 561499, 561612, 561790, 561990, 811111, 811118, 811198, 811211, 811213, 811219","1260, 1270, 1280, 1285, 4910, 4920, 4925, 4931, 4933, 4935, 4940, 5910, 5915, 5955, 5985, 5999","AC11, AC14, AC16, AC21, AC24, AC31, AE26, AG81, AG84, AJ14, AJ41, AJ43, AJ44, AJ45, AJ46, AJ74, AM16, AR34, AR64",AL,No,Yes,No,10/8/2015 11:56:14 AM,No,No
080117628,R2G2 Productions LLC,,Round Rock,TX,5412217419,r2g2productions@gmail.com,www.facebook.com/R2G2Productions,8/22/2016 12:00:00 AM,8/22/2018 12:00:00 AM,8409 Fern Bluff Ave,Williamson,78681,,Limited Liability Company (LLC),2015.0,7JLC9,Yes,Yes,No,No,No,No,2.0,,1.0,,,,,5122551621,"512110, 512191, 541921",,,XX,No,No,No,8/22/2016 10:28:29 AM,No,No
055925849,"R2L, Inc.",,Ft Meade,FL,8635593025,ghscott.r2l@msn.com,,1/22/2016 12:00:00 AM,1/22/2018 12:00:00 AM,5170 Ewing Rd,Polk,33841,,Sub Chapter S Corporation (Inc. or Ltd.),1994.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"221310, 221320, 237110, 237310, 237990, 238110, 238910, 238990",,,"AL, FL, GA, LA, MS, NC, SC",Yes,No,No,1/22/2016 12:10:38 PM,No,No
831214619,"R3 Government Solutions, LLC",,Arlington,VA,7036624524,ghartung@r3consulting.com,www.r3consulting.com,3/30/2015 12:00:00 AM,3/30/2017 12:00:00 AM,"4601 North Fairfax Drive, Suite 1200",Arlington,22203,,Limited Liability Company (LLC),2009.0,5KUM1,Yes,Yes,No,No,No,No,25.0,,2.0,,,,,7038943370,"541511, 541512, 541519, 541611, 541612, 541613, 541614, 541618, 541720, 541990, 611430, 611710",,,VA,No,Yes,No,12/9/2015 10:42:18 AM,Yes,No
808078880,R3 Strategic Support Group,,Coronado,CA,8004182040,JamesLoiselle@r3ssg.com,www.r3ssg.com,8/31/2016 12:00:00 AM,8/31/2018 12:00:00 AM,1050 B Ave<br>Ste A,San Diego,92118,3430,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,4wrf7,Yes,Yes,No,No,No,No,70.0,,2.0,,,,,,"541330, 541512, 541519, 541611, 541614, 541618, 541690, 541990, 561210, 561990, 611430, 611699, 611710",,"B550, B551, R405, R406","AZ, CA, CO, DE, FL, GA, IL, MD, NJ, NM, NV, OH, SC, TX, WA",No,Yes,No,8/31/2016 1:02:42 PM,No,No
066584940,r3SpACE Consulting LLC,r3SpACE,Redondo Beach,CA,7199308595,carl.j.frushon@r3space.com,,4/9/2015 11:04:47 AM,4/9/2017 11:04:47 AM,"107 S. Juanita Ave, Unit A",Los Angeles,90277,,Limited Liability Company (LLC),2013.0,71JV0,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"541330, 541611, 541690, 541712, 541990","1810, 1820, 1830, 1840, 1850","AC21, AC22, AC23, AC24, AC25, AC26, AC27, AD21, AD22, AD23, AD24, AD25, AD26, AD27, AJ41, AJ42, AJ43, AJ44, AJ45, AJ46, AJ91, AJ92, AJ93, AJ94, AJ95, AJ96, AR11, AR12, AR13, AR14, AR15, AR16, AR17, AR21, AR22, AR23, AR24, AR25, AR26, AR27, AR31, AR32, AR33, AR34, AR35, AR36, AR37, AR41, AR42, AR43, AR44, AR45, AR46, AR47, AR71, AR72, AR73, AR74, AR75, AR76, AR77, AR91, AR92, AR93, AR94, AR95, AR96, AR97, AZ11, AZ12, AZ13, AZ14, AZ15, AZ16, AZ17, B539, B541, B544, B554, H214, H218, L014, L018, R406, R408, R425, R707, V126",CA,Yes,No,No,4/9/2015 11:04:47 AM,No,No
079545727,"R4A, LLC",,Orange Park,FL,9048879675,paulbeach@r4a-us.com,www.r4a-us.com,7/30/2015 12:00:00 AM,7/30/2017 12:00:00 AM,2721 Austin Rose Lane,Clay,32073,,Limited Liability Company (LLC),2014.0,,Yes,Yes,No,No,No,No,2.0,,1.0,,,,,9045793942,"236220, 541410, 541611",,,FL,No,No,No,7/30/2015 12:04:30 PM,No,No
039721170,"RAB, Inc.","Regional Adjustment Bureau, Inc.",Carrollton,TX,9722331131,lee@rabtx.com,www.rabtx.com,7/19/2016 12:00:00 AM,7/19/2018 12:00:00 AM,3310 Keller Springs Road<br>Suite 120,Dallas,75006,,C Corporation (Inc. or Ltd.),1975.0,,No,No,No,No,No,No,35.0,,1.0,,,,,9722335363,561440,,,XX,No,No,No,7/19/2016 1:41:38 PM,No,No
151681699,RAB-COM LIMITED,,HAYWARD,CA,5105378601,tom@rclcom.com,www.rclcom.com,4/8/2015 8:23:14 AM,4/8/2017 8:23:13 AM,25613 DOLLAR ST<br>STE 1,Alameda,94544,2535,C Corporation (Inc. or Ltd.),1982.0,42CP5,No,No,No,No,No,No,15.0,,2.0,,,,,5105378655,238210,6350,,"CA, NV",No,No,No,4/8/2015 8:23:14 AM,No,No
080065748,Racana Group LLC,,Arlington,VA,7039699502,np8618@gmail.com,,2/26/2016 12:00:00 AM,2/26/2018 12:00:00 AM,1615 N. Queen Streer<br>306,Arlington,22209,,Limited Liability Company (LLC),2015.0,,No,Yes,No,Yes,No,No,1.0,,1.0,0.0,0.0,0.0,0.0,,621512,,,VA,No,No,No,3/8/2016 5:09:19 PM,No,No
078792071,"RAD Construction, LLC",,Pensacola,FL,6197579396,rad2243@gmail.com,,3/30/2016 12:00:00 AM,3/30/2018 12:00:00 AM,717 E. Strong Street,Escambia,30527,,Limited Liability Company (LLC),2013.0,6VYP2,No,Yes,No,No,No,No,1.0,,1.0,0.0,0.0,250000.0,0.0,,541611,,,FL,No,No,No,3/30/2016 7:34:36 AM,No,No
079822382,Radcliffe IT LLC,,Herndon,VA,7037748806,jeff@raditllc.com,http://www.raditllc.com,10/16/2015 12:00:00 AM,10/16/2017 12:00:00 AM,12308 Cliveden Street,Fairfax,20170,2519,Limited Liability Company (LLC),2014.0,7FU25,No,Yes,No,No,No,No,1.0,,1.0,,,,,,541618,,,"DC, MD, VA, WV",Yes,No,No,10/16/2015 2:55:32 PM,No,No
077998045,"RADIO COMMUNICATIONS OF CHARLESTON, INC.",,GOOSE CREEK,SC,8435695854,kk4b@firstpage.net,www.radiocommofcharleston.net,12/4/2015 12:00:00 AM,12/4/2017 12:00:00 AM,102 FARM RD,Berkeley,29445,3029,C Corporation (Inc. or Ltd.),1975.0,5T793,Yes,No,No,No,No,No,13.0,,1.0,,,,,8438636900,"423620, 517911, 541690, 811211, 811213",,,SC,No,Yes,No,12/4/2015 2:35:04 PM,No,No
801239067,"Radiological Survey & Remedial Services, LLC",,Reno,NV,4152972927,brian@radsvcs.com,radsvcs.com,8/7/2015 12:00:00 AM,8/7/2017 12:00:00 AM,100 Washington St<br>Ste 200,Washoe,89503,5627,Limited Liability Company (LLC),2006.0,4TWM4,No,No,No,Yes,No,No,20.0,,1.0,,,,,7757374143,"541380, 541620, 541690, 541990, 562910, 562998",,"AH16, AJ16, AJ17, AN43, AN46, AT96, F108, H144, H165, H166, H199, H258, H266, H344, L044, L058, L066, Q522, R799","CA, FL, ME, NV, WA",No,Yes,No,8/7/2015 1:58:25 PM,No,No
089879089,RADIOLOGY IMAGING INSTITUTE LTD,,Saint Augustine,FL,9042362193,eenetland@gmail.com,,4/20/2016 12:00:00 AM,4/20/2018 12:00:00 AM,1512 Remini Ct.,Saint Johns,32092,,Sub Chapter S Corporation (Inc. or Ltd.),2000.0,4MT90,No,Yes,No,No,No,No,4.0,,3.0,,,,,,"621111, 621512",,,PA,No,No,No,4/20/2016 9:50:30 AM,No,No
079729314,"Radiology Professional Management, Inc.",,Van Buren,AR,4792080622,styaakov@yahoo.com,,5/6/2015 2:06:18 PM,5/6/2017 2:06:18 PM,4952 Parks Rd.,Crawford,72956,,Sub Chapter S Corporation (Inc. or Ltd.),2015.0,,No,Yes,No,No,No,No,3.0,,1.0,,,,,4796671032,"541990, 621111, 621498, 621512",,,,No,No,No,5/6/2015 2:06:19 PM,No,No
080128422,"Radius Design, LLC",,Bend,OR,5417288285,radiusdesign.bend@gmail.com,radiusdesign.net,3/17/2016 12:00:00 AM,3/17/2018 12:00:00 AM,21213 SE Golden Market Ln,Deschutes,97702,,Limited Liability Company (LLC),2016.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,,541340,,,OR,No,No,No,3/17/2016 2:23:09 PM,No,No
